"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE.1","SUPLENTE_SEXO.1","SUPLENTE_EDAD_EXACTA.1","SUPLENTE_GRUPO_DE_EDAD.1","SUPLENTE_NOMBRE.2","SUPLENTE_SEXO.2","SUPLENTE_EDAD_EXACTA.2","SUPLENTE_GRUPO_DE_EDAD.2"
"2322",7,16,7170000000179,11,17,0,0,"COBA GODOY EDWIN EDUARDO                                                                            ","HOMBRES",36.4575342465753,"DE 30 A MENOS DE 45 AÑOS","CUSHICONDOR QUINGA MONICA ROCIO                                                                     ","MUJERES",30.4972677595628,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"2323",5,5,5134850000008,2,13,485,0,"MOSQUERA INTRIAGO JENNIFER LIVANY                                                                   ","MUJERES",33.3534246575342,"DE 30 A MENOS DE 45 AÑOS","CUSME ZAMBRANO ROBERTO ARTURO                                                                       ","HOMBRES",60.2630136986301,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"2324",5,18015,5181350000085,1,18,135,0,"GONZALEZ VEGA MAX FREDDY DAVID                                                                      ","HOMBRES",48.1753424657534,"DE 45 A MENOS DE 65 AÑOS","CUSTODE BALLESTEROS JAIME RODRIGO                                                                   ","HOMBRES",40.986301369863,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"2325",5,2008,5021650000003,3,2,165,0,"CARBALLO ESPIN MARCIA JACKELINE                                                                     ","MUJERES",33.1424657534247,"DE 30 A MENOS DE 45 AÑOS","CUVI AGUALONGO ELY ALEXANDRA                                                                        ","MUJERES",26.8904109589041,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"2326",7,55,7130000000094,6,13,0,0,"ZAMBRANO ALAVA GILBERTO ENRIQUE                                                                     ","HOMBRES",41.0246575342466,"DE 30 A MENOS DE 45 AÑOS","CUVI BOLANOS VIOLETA LOURDES                                                                        ","MUJERES",44.9452054794521,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"2327",5,56,5062050000028,1,6,205,0,"PAUCAR POMA MIGUEL                                                                                  ","HOMBRES",38.5273224043716,"DE 30 A MENOS DE 45 AÑOS","CUVI CACOANGO RAUL                                                                                  ","HOMBRES",35.6684931506849,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"2328",5,71,5062050000017,2,6,205,0,"CEPEDA INGUILLAY JORGE                                                                              ","HOMBRES",38.3032786885246,"DE 30 A MENOS DE 45 AÑOS","CUVI GUAMAN MARIA ISABEL                                                                            ","MUJERES",29.2164383561644,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"2329",5,48,5059300000003,3,5,930,0,"OTO CATOTA JAIME ESTUARDO                                                                           ","HOMBRES",27.4520547945205,"MENORES DE 30 AÑOS","CUYO JUAN MANUEL                                                                                    ","HOMBRES",43.4109589041096,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"2330",5,3003,5032350000016,4,3,235,0,"PRIETO PALOMEQUE CONSOLACION DE LA LUZ                                                              ","MUJERES",45.9672131147541,"DE 45 A MENOS DE 65 AÑOS","CUZCO CUZCO RUBEN GERARDO                                                                           ","HOMBRES",38.224043715847,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"2331",7,48,7170000000010,10,17,0,0,"JACHO LEON JOSE LEONARDO                                                                            ","HOMBRES",55.9397260273973,"DE 45 A MENOS DE 65 AÑOS","DAGER BAJANA CARMEN AMPELIE JANETH                                                                  ","MUJERES",51.2493150684932,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"2332",5,18001,5181500000026,2,18,150,0,"SILVA CUYO GREGORIA CONSOLACION                                                                     ","MUJERES",52.0191780821918,"DE 45 A MENOS DE 65 AÑOS","DARQUEA GUATO LUIS ENRIQUE                                                                          ","HOMBRES",66.1967213114754,"DE 65 AÑOS Y MÁS","                                                                                                    ",NA,NA,NA
"2333",1,4,1000000000003,1,0,0,0,"VITERI JIMENEZ CYNTHIA FERNANDA                                                                     ","MUJERES",40.9041095890411,"DE 30 A MENOS DE 45 AÑOS","DAVALOS SALAZAR ERNESTO PATRICIO                                                                    ","HOMBRES",60.0082191780822,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"2334",3,6,3100000000013,1,10,0,0,"RODRIGUEZ LARREA CARLOS GARIBALDE                                                                   ","HOMBRES",55.8684931506849,"DE 45 A MENOS DE 65 AÑOS","DAVILA ALBORNOZ OSWALDO VINICIO                                                                     ","HOMBRES",31.7972602739726,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"2335",5,8,5100350000017,1,10,35,0,"DE LA TORRE YEPEZ ALICIA MARTHA FABIOLA                                                             ","MUJERES",50.2131147540984,"DE 45 A MENOS DE 65 AÑOS","DAVILA ALVEAR MARIO ANIBAL                                                                          ","HOMBRES",63.413698630137,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"2336",5,5,5040250000009,3,4,25,0,"MENDEZ DE JESUS SEGUNDO TEODORO                                                                     ","HOMBRES",45.6164383561644,"DE 45 A MENOS DE 65 AÑOS","DAVILA CHACON GUILLERMO EDISON                                                                      ","HOMBRES",49.5534246575342,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"2337",7,3,7090000000048,12,9,0,0,"LINO YAGUAL JULIA GUADALUPE                                                                         ","MUJERES",43.841095890411,"DE 30 A MENOS DE 45 AÑOS","DAVILA DE LA ROSA BETTY AZUCENA                                                                     ","MUJERES",68.2849315068493,"DE 65 AÑOS Y MÁS","                                                                                                    ",NA,NA,NA
"2338",3,2004,3020000000019,1,2,0,0,"RAMIREZ ORTEGA GERARDO HERNAN                                                                       ","HOMBRES",43.7150684931507,"DE 30 A MENOS DE 45 AÑOS","DAVILA GARCIA EDITA ALEXANDRA                                                                       ","MUJERES",27.3452054794521,"MENORES DE 30 AÑOS","                                                                                                    ",NA,NA,NA
